Name,SecId,Enhanced Index,Index Fund
Parametric TABS 10to20 Yr Ldrd Mn Bd C,F00000VCX0,No,No
Parametric TABS 10to20 Yr Ldrd Mn Bd I,F00000VCX1,No,No
PGIM Real Estate Income A,F00000VHWG,No,No
PGIM Real Estate Income C,F00000VHWH,No,No
PGIM Real Estate Income Z,F00000VHWI,No,No
PGIM Real Estate Income R6,F00000XXVZ,No,No
Newfound Risk Managed US Growth I,F00000VHWQ,No,No
Aspiration Redwood,F00000VKBH,No,No
Principal Edge MidCap Institutional,F00000VKM3,No,No
Principal Edge MidCap R-6,F00000XWYK,No,No
Principal Edge MidCap A,F000011G2D,No,No
Aspiriant Risk-Managed Municipal Bond,F00000VKM5,No,No
Allspring Target 2060 A,F00000VKU3,No,No
Allspring Target 2060 C,F00000VKU4,No,No
Allspring Target 2060 Admin,F00000VKU5,No,No
Allspring Target 2060 R,F00000VKU6,No,No
Allspring Target 2060 R4,F00000VKU7,No,No
Allspring Target 2060 R6,F00000VKU8,No,No
Allspring Dynamic Target Today A,F00000VKU9,No,No
Allspring Dynamic Target Today C,F00000VKUB,No,No
Allspring Dynamic Target Today R4,F00000VKUE,No,No
Allspring Dynamic Target Today R6,F00000VKUF,No,No
Allspring Dynamic Target 2055 A,F00000VKUG,No,No
Allspring Dynamic Target 2055 C,F00000VKUH,No,No
Allspring Dynamic Target 2055 R4,F00000VKUJ,No,No
Allspring Dynamic Target 2055 R6,F00000VKUK,No,No
Allspring Dynamic Target 2060 A,F00000VKUL,No,No
Allspring Dynamic Target 2060 C,F00000VKUM,No,No
Allspring Dynamic Target 2060 R4,F00000VKUO,No,No
Allspring Dynamic Target 2060 R6,F00000VKUP,No,No
Allspring Dynamic Target 2015 A,F00000VKUQ,No,No
Allspring Dynamic Target 2015 C,F00000VKUR,No,No
Allspring Dynamic Target 2015 R4,F00000VKUT,No,No
Allspring Dynamic Target 2015 R6,F00000VKUU,No,No
Allspring Dynamic Target 2020 A,F00000VKUV,No,No
Allspring Dynamic Target 2020 C,F00000VKUW,No,No
Allspring Dynamic Target 2020 R4,F00000VKUY,No,No
Allspring Dynamic Target 2020 R6,F00000VKUZ,No,No
Allspring Dynamic Target 2025 A,F00000VKV0,No,No
Allspring Dynamic Target 2025 C,F00000VKV1,No,No
Allspring Dynamic Target 2025 R4,F00000VKV3,No,No
Allspring Dynamic Target 2025 R6,F00000VKV4,No,No
Allspring Dynamic Target 2030 A,F00000VKV5,No,No
Allspring Dynamic Target 2030 C,F00000VKV6,No,No
Allspring Dynamic Target 2030 R4,F00000VKV8,No,No
Allspring Dynamic Target 2030 R6,F00000VKV9,No,No
Allspring Dynamic Target 2035 A,F00000VKVA,No,No
Allspring Dynamic Target 2035 C,F00000VKVB,No,No
Allspring Dynamic Target 2035 R4,F00000VKVD,No,No
Allspring Dynamic Target 2035 R6,F00000VKVE,No,No
Allspring Dynamic Target 2040 A,F00000VKVF,No,No
Allspring Dynamic Target 2040 C,F00000VKVG,No,No
Allspring Dynamic Target 2040 R4,F00000VKVI,No,No
Allspring Dynamic Target 2040 R6,F00000VKVJ,No,No
Allspring Dynamic Target 2045 A,F00000VKVK,No,No
Allspring Dynamic Target 2045 C,F00000VKVL,No,No
Allspring Dynamic Target 2045 R4,F00000VKVN,No,No
Allspring Dynamic Target 2045 R6,F00000VKVO,No,No
Allspring Dynamic Target 2050 A,F00000VKVP,No,No
Allspring Dynamic Target 2050 C,F00000VKVQ,No,No
Allspring Dynamic Target 2050 R4,F00000VKVS,No,No
Allspring Dynamic Target 2050 R6,F00000VKVT,No,No
JHancock Emerging Markets Equity A,F00000VKVU,No,No
JHancock Emerging Markets Equity C,F00000VKVV,No,No
JHancock Emerging Markets Equity I,F00000VKVW,No,No
JHancock Emerging Markets Equity R2,F00000VKVX,No,No
JHancock Emerging Markets Equity R4,F00000VKVY,No,No
JHancock Emerging Markets Equity R6,F00000VKVZ,No,No
JHancock Emerging Markets Equity NAV,F00000VKW1,No,No
Neuberger Berman Municipal Hi Inc A,F00000VM7G,No,No
Neuberger Berman Municipal Hi Inc C,F00000VM7H,No,No
Neuberger Berman Municipal Hi Inc Instl,F00000VM7I,No,No
Vanguard Instl Intrm-Trm Bd Instl Plus,F00000VM7O,No,No
Vanguard Instl Shrt-Trm Bd Instl Plus,F00000VM7P,No,No
Bridge Builder International Equity,F00000VMP1,No,No
Bridge Builder Core Plus Bond,F00000VMP2,No,No
Janus Henderson Adaptive Global Allc A,F00000VN2D,No,No
Janus Henderson Adaptive Global Allc C,F00000VN2E,No,No
Janus Henderson Adaptive Global Allc I,F00000VN2F,No,No
Janus Henderson Adaptive Global Allc N,F00000VN2G,No,No
Janus Henderson Adaptive Global Allc S,F00000VN2H,No,No
Janus Henderson Adaptive Global Allc T,F00000VN2I,No,No
Janus Henderson Adaptive Global Allc D,F00000VN2J,No,No
TCW Developing Markets Equity I,F00000VN2K,No,No
TCW Developing Markets Equity N,F00000VN2L,No,No
Easterly Hedged Equity A,F00000VOGI,No,No
Easterly Hedged Equity C,F00000VOGJ,No,No
Easterly Hedged Equity I,F00000VOGK,No,No
Easterly Hedged Equity R6,F00000YRKT,No,No
Loomis Sayles Small/Mid Cap Growth Instl,F00000VOGS,No,No
Loomis Sayles Small/Mid Cap Growth N,F000014969,No,No
Kopernik International Investor,F00000VOUL,No,No
Kopernik International I,F00000VOUM,No,No
Grandeur Peak Global Stalwarts Investor,F00000VOUP,No,No
Grandeur Peak Global Stalwarts Instl,F00000VOUQ,No,No
Grandeur Peak Intl Stalwarts Inv,F00000VOUR,No,No
Grandeur Peak Intl Stalwarts Instl,F00000VOUS,No,No
Grandeur Peak Global Micro Cap Instl,F00000VOUU,No,No
James Aggressive Allocation,F00000VOUV,No,No
MassMutual Emerg Mkts Dbt Blnded TR C,F00000VOVH,No,No
MassMutual Emerg Mkts Dbt Blnded TR Y,F00000VOVI,No,No
MassMutual Emerg Mkts Dbt Blnded TR I,F00000VOVJ,No,No
MassMutual Emerg Mkts Dbt Blnded TR L,F00000VOVK,No,No
Meeder Moderate Allocation Retail,F00000VP3Y,No,No
Meeder Moderate Allocation Adviser,F00000XM80,No,No
Meeder Moderate Allocation Institutional,F00000XM81,No,No
AMG GW&K Small/Mid Cap I,F00000VP46,No,No
AMG GW&K Small/Mid Cap N,F00000VP48,No,No
AMG GW&K Small/Mid Cap Z,F00000YDFU,No,No
Eventide Multi-Asset Income A,F00000VPDC,No,No
Eventide Multi-Asset Income C,F00000VPDD,No,No
Eventide Multi-Asset Income I,F00000VPDE,No,No
Eventide Multi-Asset Income N,F00000VPDF,No,No
Franklin K2 Long Short Credit Advisor,F00000VPDG,No,No
Franklin K2 Long Short Credit A,F00000VPDH,No,No
Franklin K2 Long Short Credit C,F00000VPDI,No,No
Franklin K2 Long Short Credit R,F00000VPDJ,No,No
Franklin K2 Long Short Credit R6,F00000VPDK,No,No
1290 Multi-Alternative Strategies A,F00000VPDQ,No,No
1290 Multi-Alternative Strategies I,F00000VPDR,No,No
1290 Multi-Alternative Strategies R,F00000VPDS,No,No
1290 Diversified Bond A,F00000VPDY,No,No
1290 Diversified Bond I,F00000VPDZ,No,No
1290 Diversified Bond R,F00000VPE0,No,No
PGIM Strategic Bond A,F00000VQCY,No,No
PGIM Strategic Bond C,F00000VQCZ,No,No
PGIM Strategic Bond Z,F00000VQD0,No,No
PGIM Strategic Bond R6,F00000YJWL,No,No
Polen DDJ Opportunistic High Yield I,F00000VRGP,No,No
Polen DDJ Opportunistic High Yield II,F00000VRGQ,No,No
Polen DDJ Opportunistic High Yield Instl,F00000VRGR,No,No
Invesco Advantage International A,F00000VRGS,No,No
Invesco Advantage International C,F00000VRGT,No,No
Invesco Advantage International R,F00000VRGU,No,No
Invesco Advantage International Y,F00000VRGV,No,No
Invesco Advantage International R6,F00000VRGW,No,No
Invesco Advantage International R5,F000011GTG,No,No
American Funds Retire Inc Port-Cnsrv A,F00000VRGX,No,No
American Funds Retire Inc Port-Cnsrv R4,F00000VRGY,No,No
American Funds Retire Inc Port-Cnsrv R5,F00000VRGZ,No,No
American Funds Retire Inc Port-Cnsrv R6,F00000VRH0,No,No
American Funds Retire Inc Port-Cnsrv C,F00000VRH2,No,No
American Funds Retire Inc Port-Cnsrv F1,F00000VRH3,No,No
American Funds Retire Inc Port-Cnsrv F2,F00000VRH4,No,No
American Funds Retire Inc Port-Cnsrv R1,F00000VRH5,No,No
American Funds Retire Inc Port-Cnsrv R2,F00000VRH6,No,No
American Funds Retire Inc Port-Cnsrv R2E,F00000VRH7,No,No
American Funds Retire Inc Port-Cnsrv R3,F00000VRH8,No,No
American Funds Retire Inc Port-Cnsrv R5E,F00000WHMX,No,No
American Funds Retire Inc Port-Cnsrv F3,F00000YDDZ,No,No
American Funds Retire Inc Port-Enh A,F00000VRH9,No,No
American Funds Retire Inc Port-Enh C,F00000VRHB,No,No
American Funds Retire Inc Port-Enh F1,F00000VRHC,No,No
American Funds Retire Inc Port-Enh F2,F00000VRHD,No,No
American Funds Retire Inc Port-Enh R1,F00000VRHE,No,No
American Funds Retire Inc Port-Enh R2,F00000VRHF,No,No
American Funds Retire Inc Port-Enh R2E,F00000VRHG,No,No
American Funds Retire Inc Port-Enh R3,F00000VRHH,No,No
American Funds Retire Inc Port-Enh R4,F00000VRHI,No,No
American Funds Retire Inc Port-Enh R5,F00000VRHJ,No,No
American Funds Retire Inc Port-Enh R6,F00000VRHK,No,No
American Funds Retire Inc Port-Enh R5E,F00000WHMY,No,No
American Funds Retire Inc Port-Enh F3,F00000YDE0,No,No
American Funds Retire Inc Port-Mod A,F00000VRHL,No,No
American Funds Retire Inc Port-Mod C,F00000VRHN,No,No
American Funds Retire Inc Port-Mod F1,F00000VRHO,No,No
American Funds Retire Inc Port-Mod F2,F00000VRHP,No,No
American Funds Retire Inc Port-Mod R1,F00000VRHQ,No,No
American Funds Retire Inc Port-Mod R2,F00000VRHR,No,No
American Funds Retire Inc Port-Mod R2E,F00000VRHS,No,No
American Funds Retire Inc Port-Mod R3,F00000VRHT,No,No
American Funds Retire Inc Port-Mod R4,F00000VRHU,No,No
American Funds Retire Inc Port-Mod R5,F00000VRHW,No,No
American Funds Retire Inc Port-Mod R6,F00000VRHX,No,No
American Funds Retire Inc Port-Mod R5E,F00000WHMZ,No,No
American Funds Retire Inc Port-Mod F3,F00000YDE1,No,No
Catalyst Income and Multi-Strategy A,F00000VSB5,No,No
Catalyst Income and Multi-Strategy C,F00000VSB6,No,No
Catalyst Income and Multi-Strategy I,F00000VSB7,No,No
AB International Strategic Core Advisor,F00000VSKO,No,No
AB International Strategic Core A,F00000VSKR,No,No
AB International Strategic Core C,F00000VSKS,No,No
AB International Strategic Core Z,F00000VSKW,No,No
Absolute Capital Opportunities Instl,F00000VTPX,No,No
SEI Dynamic Asset Allocation F (SIMT),F00000VTPY,No,No
SEI Dynamic Asset Allocation Y (SIMT),F00000VTPZ,No,No
Goldman Sachs Focused Value R6,F00000VTQ1,No,No
Goldman Sachs Focused Value Instl,F00000VTQ2,No,No
Goldman Sachs Focused Value R,F00000VTQ3,No,No
Goldman Sachs Focused Value Inv,F00000VTQ4,No,No
Goldman Sachs Focused Value A,F00000VTQ5,No,No
Goldman Sachs Focused Value C,F00000VTQ6,No,No
Goldman Sachs Focused Value P,F000010DRA,No,No
TIAA-CREF Social Choice Intl Eq Instl,F00000VTQE,No,No
TIAA-CREF Social Choice Intl Eq Prmr,F00000VTQF,No,No
TIAA-CREF Social Choice Intl Eq Retail,F00000VTQG,No,No
TIAA-CREF Social Choice Intl Eq Retire,F00000VTQH,No,No
TIAA-CREF Social Choice Intl Eq Advisor,F00000W9X0,No,No
TIAA-CREF Social Choice LwCrbn Eq Prmr,F00000VTQI,No,No
TIAA-CREF Social Choice LwCrbn Eq Retl,F00000VTQJ,No,No
TIAA-CREF Social Choice LwCrbn Eq Retire,F00000VTQK,No,No
TIAA-CREF Social Choice LwCrbn Eq Instl,F00000VTQL,No,No
TIAA-CREF Social Choice LwCrbn Eq Adv,F00000W9X1,No,No
Allspring Small Company Gr,F00000V2IN,No,No
Allspring Small Company Val,F00000V2IO,No,No
Baillie Gifford International Alpha 2,F00000V3SJ,No,No
Baillie Gifford International Alpha 3,F00000V3SK,No,No
Baillie Gifford International Alpha 4,F00000V3SL,No,No
Baillie Gifford International Alpha 5,F00000V3SM,No,No
Baillie Gifford International Alpha I,F00000YMQW,No,No
Baillie Gifford International Alpha K,F00000YMQX,No,No
Baillie Gifford International Growth 5,F00000V3SN,No,No
Baillie Gifford International Growth 2,F00000V3SP,No,No
Baillie Gifford International Growth 3,F00000V3SQ,No,No
Baillie Gifford International Growth 4,F00000V3SR,No,No
Baillie Gifford International Growth I,F00000YMQY,No,No
Baillie Gifford International Growth K,F00000YMQZ,No,No
Baillie Gifford EAFE Plus All Cap 2,F00000V3ST,No,No
Baillie Gifford EAFE Plus All Cap 3,F00000V3SU,No,No
Baillie Gifford EAFE Plus All Cap I,F00000YMR0,No,No
Baillie Gifford EAFE Plus All Cap K,F00000YMR1,No,No
Baillie Gifford Developed EAFE All Cap 2,F00000V3SY,No,No
Baillie Gifford Developed EAFE All Cap 3,F00000V3SZ,No,No
Baillie Gifford Developed EAFE All Cap I,F00000YMRT,No,No
Baillie Gifford Developed EAFE All Cap K,F00000YMRU,No,No
Baillie Gifford Emerging Markets Eqs 2,F00000V3T3,No,No
Baillie Gifford Emerging Markets Eqs 3,F00000V3T4,No,No
Baillie Gifford Emerging Markets Eqs 4,F00000V3T5,No,No
Baillie Gifford Emerging Markets Eqs 5,F00000V3T6,No,No
Baillie Gifford Emerging Markets Eqs I,F00000YMRR,No,No
Baillie Gifford Emerging Markets Eqs K,F00000YMRS,No,No
Baillie Gifford Global Alpha Equities 2,F00000V3TD,No,No
Baillie Gifford Global Alpha Equities 3,F00000V3TE,No,No
Baillie Gifford Global Alpha Equities K,F00000YMR2,No,No
Baillie Gifford Global Alpha Equities I,F00000YMR3,No,No
Baillie Gifford Long Term Global Gr 2,F00000V3TI,No,No
Baillie Gifford Long Term Global Gr 4,F00000V3TK,No,No
Baillie Gifford Long Term Global Gr I,F00000YMRH,No,No
Baillie Gifford Long Term Global Gr K,F00000YMRI,No,No
Baillie Gifford US Equity Growth I,F00000YMR4,No,No
Baillie Gifford US Equity Growth K,F00000YMR5,No,No
FirstTrust Merger Arbitrage Cl A,F00000V41Q,No,No
First Trust Merger Arbitrage Cl I,F00000V41R,No,No
Knights of Columbus Core Bond I,F00000V48H,No,No
Knights of Columbus Core Bond S,F00000VTRR,No,No
Knights of Columbus Limited Duration I,F00000V48I,No,No
Knights of Columbus Limited Duration S,F00000VTRT,No,No
Knights of Columbus Limited Duration Inv,F00000VTRU,No,No
Knights of Columbus Large Cap Growth I,F00000V48J,No,No
Knights of Columbus Large Cap Growth S,F00000VTRV,No,No
Knights of Columbus Large Cap Value I,F00000V48K,No,No
Knights of Columbus Large Cap Value S,F00000VTRX,No,No
Knights of Columbus Large Cap Value Inv,F00000VTRY,No,No
Knights of Columbus Small Cap I,F00000V48L,No,No
Knights of Columbus Small Cap Investor,F00000VTRZ,No,No
Knights of Columbus Small Cap S,F00000VTS0,No,No
Knights of Columbus International Eq I,F00000V48M,No,No
Knights of Columbus International Eq S,F00000VTS1,No,No
Transamerica ClearTrack? 2015 R1,F00000V48Q,No,No
Transamerica ClearTrack? 2015 R6,F00000V48R,No,No
Transamerica ClearTrack? 2015 R3,F000011RBR,No,No
Transamerica ClearTrack? 2020 R1,F00000V48S,No,No
Transamerica ClearTrack? 2020 R6,F00000V48T,No,No
Transamerica ClearTrack? 2020 R3,F000011RBS,No,No
Transamerica ClearTrack? 2025 R1,F00000V48U,No,No
Transamerica ClearTrack? 2025 R6,F00000V48V,No,No
Transamerica ClearTrack? 2025 R3,F000011RBT,No,No
Transamerica ClearTrack? 2030 R1,F00000V48W,No,No
Transamerica ClearTrack? 2030 R6,F00000V48X,No,No
Transamerica ClearTrack? 2030 R3,F000011RBU,No,No
Transamerica ClearTrack? 2035 R6,F00000V48Y,No,No
Transamerica ClearTrack? 2035 R1,F00000V48Z,No,No
Transamerica ClearTrack? 2035 R3,F000011RBV,No,No
Transamerica ClearTrack? 2040 R1,F00000V490,No,No
Transamerica ClearTrack? 2040 R6,F00000V491,No,No
Transamerica ClearTrack? 2040 R3,F000011RBW,No,No
Transamerica ClearTrack? 2045 R1,F00000V492,No,No
Transamerica ClearTrack? 2045 R6,F00000V493,No,No
Transamerica ClearTrack? 2045 R3,F000011RBX,No,No
Transamerica ClearTrack? 2050 R1,F00000V494,No,No
Transamerica ClearTrack? 2050 R6,F00000V495,No,No
Transamerica ClearTrack? 2050 R3,F000011RBY,No,No
Transamerica ClearTrack? Rtm Inc R1,F00000V496,No,No
Transamerica ClearTrack? Rtm Inc R6,F00000V497,No,No
Transamerica ClearTrack? Rtm Inc R3,F000011RBZ,No,No
Nuveen Strategic Municipal Opps A,F00000V4QB,No,No
Nuveen Strategic Municipal Opps C,F00000V4QC,No,No
Nuveen Strategic Municipal Opps I,F00000V4QD,No,No
SEI Catholic Values Equity F (SCVT),F00000V4S8,No,No
SEI Catholic Values Equity Y (SCVT),F00000V4S9,No,No
SEI Catholic Values Fixed Inc F (SCVT),F00000V4SA,No,No
SEI Catholic Values Fixed Inc Y (SCVT),F00000V4SB,No,No
HCM Dividend Sector Plus A,F00000V53L,No,No
HCM Dividend Sector Plus A1,F00000V53M,No,No
HCM Dividend Sector Plus Investor,F00000V53O,No,No
HCM Dividend Sector Plus I,F00000V53P,No,No
HCM Dividend Sector Plus R,F00000V53Q,No,No
Bridge Builder Large Cap Growth,F00000V53R,No,No
Bridge Builder Large Cap Value,F00000V53S,No,No
Bridge Builder Small/Mid Cap Growth,F00000V53T,No,No
Bridge Builder Small/Mid Cap Value,F00000V53U,No,No
Russell Inv Tax-Managed Intl Eq A,F00000V5DD,No,No
Russell Inv Tax-Managed Intl Eq C,F00000V5DE,No,No
Russell Inv Tax-Managed Intl Eq S,F00000V5DG,No,No
Russell Inv Tax-Managed Intl Eq M,F00000Y9PP,No,No
Russell Inv Multi-Strategy Income A,F00000V5DH,No,No
Russell Inv Multi-Strategy Income C,F00000V5DI,No,No
Russell Inv Multi-Strategy Income S,F00000V5DK,No,No
Russell Inv Multi-Strategy Income Y,F00000V5DL,No,No
Russell Inv Multi-Strategy Income M,F00000Y9PU,No,No
Putnam Mortgage Opportunities I,F00000V5DQ,No,No
Putnam Mortgage Opportunities Y,F000013K9S,No,No
Putnam Mortgage Opportunities A,F000013K9T,No,No
Putnam Mortgage Opportunities C,F000013K9U,No,No
Putnam Mortgage Opportunities R6,F0000150UB,No,No
River Canyon Total Return Bond Instl,F00000V5E9,No,No
American Century Intl Sm-Md Cp Inv,F00000V5LC,No,No
American Century Intl Sm-Md Cp G,F00000V5LD,No,No
PIMCO Preferred and Capital Secs Instl,F00000V5ST,No,No
PIMCO Preferred and Capital Secs I2,F00000V5SU,No,No
PIMCO Preferred and Capital Secs A,F00000V5SX,No,No
PIMCO Preferred and Capital Secs C,F00000V5SY,No,No
PIMCO Preferred and Capital Secs I-3,F00001061K,No,No
AMG GW&K Emerging Wealth Equity Z,F00000V6HA,No,No
AMG GW&K Emerging Wealth Equity I,F00000V6HB,No,No
AMG GW&K Emerging Wealth Equity N,F00000V6HC,No,No
ALPS/Red Rocks Global Opportunity I,F00000TWPC,No,No
ALPS/Red Rocks Global Opportunity III,F00000TWPD,No,No
AXS All Terrain Opportunity Fd I,F00000TWPF,No,No
Angel Oak Financials Income Class A,F00000TWPK,No,No
Angel Oak Financials Income Ins Class,F00000TWPL,No,No
Angel Oak Financials Income Class C,F00000VX7E,No,No
Miller Convertible Plus I,F00000TWQT,No,No
Miller Intermediate Bond I,F00000TWQW,No,No
Calvert Flexible Bond Fund Class A,F00000TX0X,No,No
Calvert Flexible Bond Fund Class C,F00000TX0Y,No,No
Calvert Flexible Bond Fund Class I,F00000TX10,No,No
Calvert Flexible Bond Fund Class R6,F000013JZA,No,No
Gateway Equity Call Premium A,F00000TX11,No,No
Gateway Equity Call Premium C,F00000TX12,No,No
Gateway Equity Call Premium Y,F00000TX13,No,No
Gateway Equity Call Premium N,F00000YX0Q,No,No
Robinson Tax Advantaged Income A,F00000TX2D,No,No
Robinson Tax Advantaged Income C,F00000TX2E,No,No
Robinson Tax Advantaged Income Instl,F00000TX2F,No,No
RBC Global Opportunities I,F00000TX2G,No,No
RBC Global Opportunities R6,F00000XRYJ,No,No
RBC Global Opportunities A,F000014IGR,No,No
RBC International Opportunities I,F00000TX2N,No,No
RBC International Opportunities R6,F00000XRYK,No,No
RBC International Opportunities A,F000014IGS,No,No
Delaware Ivy Mid Cap Income Opps A,F00000TX9W,No,No
Delaware Ivy Mid Cap Income Opps C,F00000TX9X,No,No
Delaware Ivy Mid Cap Income Opps I,F00000TX9Z,No,No
Delaware Ivy Mid Cap Income Opps R,F00000TXA0,No,No
Delaware Ivy Mid Cap Income Opps Y,F00000TXA1,No,No
Delaware Ivy Mid Cap Income Opps R6,F00000TXA2,No,No
Doubleline Selective Credit I,F00000TXT2,No,No
Counterpoint Tactical Income A,F00000TXWE,No,No
Counterpoint Tactical Income C,F00000TXWF,No,No
Counterpoint Tactical Income I,F00000TXWG,No,No
Brookfield Real Assets Securities A,F00000U259,No,No
Brookfield Real Assets Securities C,F00000U25A,No,No
Brookfield Real Assets Securities I,F00000U25C,No,No
BlackRock Dynamic High Income Inv A,F00000U25D,No,No
BlackRock Dynamic High Income Inv C,F00000U25E,No,No
BlackRock Dynamic High Income Instl,F00000U25F,No,No
BlackRock Dynamic High Income K,F00000WLG6,No,No
BlackRock Allocation Target Shrs Ser A,F00000U25G,No,No
Payden Absolute Return Bond Investor,F00000U294,No,No
Payden Absolute Return Bond SI,F00000U296,No,No
Causeway International Small Cap Instl,F00000U297,No,No
Causeway International Small Cap Inv,F00000U298,No,No
Adara Smaller Companies,F00000U37N,No,No
BrandywineGLOBAL Dyn US Large Cap Val A,F00000U37P,No,No
BrandywineGLOBAL Dyn US Large Cap Val C,F00000U37Q,No,No
BrandywineGLOBAL Dyn US Large Cap Val R,F00000U37S,No,No
BrandywineGLOBAL Dyn US Large Cap Val I,F00000U37T,No,No
BrandywineGLOBAL Dyn US Large Cap Val IS,F00000U37U,No,No
AB All Market Income Advisor,F00000U3AZ,No,No
AB All Market Income A,F00000U3B0,No,No
AB All Market Income C,F00000U3B1,No,No
AB Global Core Equity C,F00000U3B6,No,No
AB Global Core Equity Advisor,F00000U3BB,No,No
AB Global Core Equity A,F00000U3BC,No,No
JOHCM Emerging Mkts Sm Md Cp Eq Instl,F00000U3OG,No,No
